Keyword,Currency,Avg. monthly searches,Min search volume,Max search volume,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
lawn care tools,USD,N/A,100,"1,000",High,100,0.35,3.94,,,,,,,,,,,,,,,,,
garden grafting tool,USD,N/A,100,"1,000",High,100,0.23,0.67,,,,,,,,,,,,,,,,,
front yard landscaping with rocks,USD,N/A,100,"1,000",High,100,1.68,6.19,,,,,,,,,,,,,,,,,
post hole digger walmart,USD,N/A,100,"1,000",High,100,0.12,0.6,,,,,,,,,,,,,,,,,
boxwood landscaping,USD,N/A,100,"1,000",High,84,3.47,10.4,,,,,,,,,,,,,,,,,
lawn maintenance companies,USD,N/A,100,"1,000",Medium,38,4.4,13.16,,,,,,,,,,,,,,,,,
soil cultivator,USD,N/A,100,"1,000",High,86,0.46,2.26,,,,,,,,,,,,,,,,,
bare root roses for sale,USD,N/A,100,"1,000",High,100,0.14,1,,,,,,,,,,,,,,,,,
fiskars hedge shears,USD,N/A,100,"1,000",High,100,0.31,0.54,,,,,,,,,,,,,,,,,
digging hoe,USD,N/A,100,"1,000",High,100,0.22,0.41,,,,,,,,,,,,,,,,,
electric grass edgers,USD,N/A,100,"1,000",High,100,0.35,1.22,,,,,,,,,,,,,,,,,
river birch trees for sale,USD,N/A,100,"1,000",High,100,0.29,0.8,,,,,,,,,,,,,,,,,
landscaping on a budget,USD,N/A,100,"1,000",Low,23,1.09,5.09,,,,,,,,,,,,,,,,,
olive trees for sale near me,USD,N/A,100,"1,000",High,100,0.66,5.16,,,,,,,,,,,,,,,,,
garden tools for sale,USD,N/A,100,"1,000",High,100,0.52,2.09,,,,,,,,,,,,,,,,,
garden drill auger,USD,N/A,100,"1,000",High,100,0.36,0.64,,,,,,,,,,,,,,,,,
walkway landscaping,USD,N/A,100,"1,000",High,86,1.88,4.83,,,,,,,,,,,,,,,,,
landscape curbing near me,USD,N/A,100,"1,000",Medium,53,1.31,4.56,,,,,,,,,,,,,,,,,
leather gardening gloves,USD,N/A,100,"1,000",High,100,0.44,1.21,,,,,,,,,,,,,,,,,
dwarf apple trees for sale,USD,N/A,100,"1,000",High,100,0.2,1.36,,,,,,,,,,,,,,,,,
garden tool caddy,USD,N/A,100,"1,000",High,100,0.33,1.44,,,,,,,,,,,,,,,,,
walkway design,USD,N/A,100,"1,000",High,100,0.56,4.79,,,,,,,,,,,,,,,,,
hazelnut trees for sale,USD,N/A,100,"1,000",High,100,0.36,1.4,,,,,,,,,,,,,,,,,
lawn care and landscaping,USD,N/A,100,"1,000",Low,33,2.37,9.22,,,,,,,,,,,,,,,,,
spruce trees for sale,USD,N/A,100,"1,000",High,100,0.29,1.31,,,,,,,,,,,,,,,,,
side yard landscaping,USD,N/A,100,"1,000",Low,31,1.64,6.81,,,,,,,,,,,,,,,,,
yard cart lowes,USD,N/A,100,"1,000",High,100,0.34,0.97,,,,,,,,,,,,,,,,,
hibiscus tree for sale,USD,N/A,100,"1,000",High,100,0.14,0.7,,,,,,,,,,,,,,,,,
dwarf trees for sale,USD,N/A,100,"1,000",High,100,0.12,1.17,,,,,,,,,,,,,,,,,
grampa's weeder,USD,N/A,100,"1,000",High,100,0.54,0.93,,,,,,,,,,,,,,,,,
hughes plant farm,USD,N/A,100,"1,000",Low,1,,,,,,,,,,,,,,,,,,,
magnolia tree for sale near me,USD,N/A,100,"1,000",High,100,0.34,1.79,,,,,,,,,,,,,,,,,
garden cutter,USD,N/A,100,"1,000",High,100,0.34,0.81,,,,,,,,,,,,,,,,,
riding lawn mower seat,USD,N/A,100,"1,000",High,100,0.21,4.49,,,,,,,,,,,,,,,,,
hand weeder tool,USD,N/A,100,"1,000",High,100,0.27,1,,,,,,,,,,,,,,,,,
dwarf citrus trees for sale near me,USD,N/A,100,"1,000",High,100,0.57,3.27,,,,,,,,,,,,,,,,,
park landscape,USD,N/A,100,"1,000",Low,6,2.2,6.88,,,,,,,,,,,,,,,,,
stark brothers fruit trees,USD,N/A,100,"1,000",High,100,0.18,0.82,,,,,,,,,,,,,,,,,
large wheelbarrow,USD,N/A,100,"1,000",High,100,0.27,0.96,,,,,,,,,,,,,,,,,
lawn roller lowes,USD,N/A,100,"1,000",High,100,0.29,0.85,,,,,,,,,,,,,,,,,
simple landscape design,USD,N/A,100,"1,000",High,88,2.21,8.89,,,,,,,,,,,,,,,,,
budget landscaping,USD,N/A,100,"1,000",Low,17,1.87,5.55,,,,,,,,,,,,,,,,,
hot tub landscaping on a budget,USD,N/A,100,"1,000",High,100,1.94,6,,,,,,,,,,,,,,,,,
best garden shears,USD,N/A,100,"1,000",High,100,0.14,0.56,,,,,,,,,,,,,,,,,
home depot garden tillers,USD,N/A,100,"1,000",High,100,0.45,8.11,,,,,,,,,,,,,,,,,
garden scythe,USD,N/A,100,"1,000",High,100,0.23,0.38,,,,,,,,,,,,,,,,,
stand up weeder,USD,N/A,100,"1,000",High,100,0.39,0.51,,,,,,,,,,,,,,,,,
dwarf avocado tree for sale,USD,N/A,100,"1,000",High,100,0.13,0.6,,,,,,,,,,,,,,,,,
ryobi leaf blower 18v,USD,N/A,100,"1,000",High,100,0.2,0.56,,,,,,,,,,,,,,,,,
rubbermaid yard cart,USD,N/A,100,"1,000",High,100,0.27,0.85,,,,,,,,,,,,,,,,,
landscaping along fence,USD,N/A,100,"1,000",High,92,,,,,,,,,,,,,,,,,,,
hardscape companies near me,USD,N/A,100,"1,000",Medium,59,2.93,8.82,,,,,,,,,,,,,,,,,
landscape architecture design,USD,N/A,100,"1,000",Low,24,2.74,9.6,,,,,,,,,,,,,,,,,
perennial landscaping,USD,N/A,100,"1,000",High,76,2,7.42,,,,,,,,,,,,,,,,,
landscaping around deck,USD,N/A,100,"1,000",Low,4,,,,,,,,,,,,,,,,,,,
toddler gardening gloves,USD,N/A,100,"1,000",High,100,0.3,0.49,,,,,,,,,,,,,,,,,
low maintenance flower beds,USD,N/A,100,"1,000",High,100,,,,,,,,,,,,,,,,,,,
modern garden design,USD,N/A,100,"1,000",High,100,2.62,9.91,,,,,,,,,,,,,,,,,
garden tool kit,USD,N/A,100,"1,000",High,100,0.44,1.29,,,,,,,,,,,,,,,,,
hardscape landscape,USD,N/A,100,"1,000",Medium,35,1.74,6.65,,,,,,,,,,,,,,,,,
flowers at walmart garden center,USD,N/A,100,"1,000",High,100,0.01,0.71,,,,,,,,,,,,,,,,,
hard rake,USD,N/A,100,"1,000",High,100,0.37,0.64,,,,,,,,,,,,,,,,,
interior landscape,USD,N/A,100,"1,000",Low,22,2.26,7.5,,,,,,,,,,,,,,,,,
calamansi tree for sale,USD,N/A,100,"1,000",High,100,0.21,1.55,,,,,,,,,,,,,,,,,
garden saw,USD,N/A,100,"1,000",High,100,0.33,0.59,,,,,,,,,,,,,,,,,
bay trees for sale,USD,N/A,100,"1,000",High,100,0.2,1.19,,,,,,,,,,,,,,,,,
toddler gardening set,USD,N/A,100,"1,000",High,100,0.31,1.15,,,,,,,,,,,,,,,,,
home depot yard cart,USD,N/A,100,"1,000",High,100,0.29,0.54,,,,,,,,,,,,,,,,,
stihl leaf blower sale,USD,N/A,100,"1,000",High,100,0.39,2.09,,,,,,,,,,,,,,,,,
wholesale house plants,USD,N/A,100,"1,000",High,100,0.72,1.91,,,,,,,,,,,,,,,,,
landscape design companies near me,USD,N/A,100,"1,000",Medium,49,2.61,9.36,,,,,,,,,,,,,,,,,
dogwood trees for sale near me,USD,N/A,100,"1,000",High,100,0.28,3.23,,,,,,,,,,,,,,,,,
j&s landscaping,USD,N/A,100,"1,000",Low,11,1.92,5.5,,,,,,,,,,,,,,,,,
indoor bamboo plants for sale,USD,N/A,100,"1,000",High,100,0.3,1.3,,,,,,,,,,,,,,,,,
elderberry bushes for sale,USD,N/A,100,"1,000",High,100,0.24,0.62,,,,,,,,,,,,,,,,,
crepe myrtle trees for sale,USD,N/A,100,"1,000",High,100,0.29,0.91,,,,,,,,,,,,,,,,,
fig trees for sale near me,USD,N/A,100,"1,000",High,100,0.44,1.38,,,,,,,,,,,,,,,,,
red lawn mower,USD,N/A,100,"1,000",High,100,1.81,23.72,,,,,,,,,,,,,,,,,
wholesale tree nursery,USD,N/A,100,"1,000",Medium,49,1.01,3.87,,,,,,,,,,,,,,,,,
southern magnolia tree for sale,USD,N/A,100,"1,000",High,100,0.36,1.56,,,,,,,,,,,,,,,,,
no grass backyard,USD,N/A,100,"1,000",High,100,1.83,4.71,,,,,,,,,,,,,,,,,
easy front yard landscape,USD,N/A,100,"1,000",High,100,1.54,6.67,,,,,,,,,,,,,,,,,
lowes wheelbarrow tire,USD,N/A,100,"1,000",High,100,0.28,1.14,,,,,,,,,,,,,,,,,
flexible garden edging,USD,N/A,100,"1,000",High,100,0.24,2.17,,,,,,,,,,,,,,,,,
gorilla garden cart,USD,N/A,100,"1,000",High,100,0.27,0.62,,,,,,,,,,,,,,,,,
garden designers near me,USD,N/A,100,"1,000",Low,27,1.3,5.49,,,,,,,,,,,,,,,,,
curb edging,USD,N/A,100,"1,000",High,100,1.36,5.08,,,,,,,,,,,,,,,,,
sustainable landscape,USD,N/A,100,"1,000",Low,11,2.85,9.89,,,,,,,,,,,,,,,,,
black and decker cordless leaf blower,USD,N/A,100,"1,000",High,100,0.33,0.73,,,,,,,,,,,,,,,,,
landscape design company,USD,N/A,100,"1,000",Medium,46,2.45,7.55,,,,,,,,,,,,,,,,,
retaining walls near me,USD,N/A,100,"1,000",Medium,66,2.38,9.22,,,,,,,,,,,,,,,,,
landscape design for small spaces,USD,N/A,100,"1,000",High,100,2.01,8.11,,,,,,,,,,,,,,,,,
shade trees for sale,USD,N/A,100,"1,000",High,100,0.3,1.14,,,,,,,,,,,,,,,,,
home depot garden hose reel,USD,N/A,100,"1,000",High,100,0.36,1.42,,,,,,,,,,,,,,,,,
shovel price,USD,N/A,100,"1,000",High,100,0.4,0.65,,,,,,,,,,,,,,,,,
black landscape edging,USD,N/A,100,"1,000",High,100,0.37,4.3,,,,,,,,,,,,,,,,,
lemon tree for sale near me,USD,N/A,100,"1,000",High,100,0.33,1.35,,,,,,,,,,,,,,,,,
concrete curbing near me,USD,N/A,100,"1,000",High,100,0.97,6.32,,,,,,,,,,,,,,,,,
bamboo rake,USD,N/A,100,"1,000",High,100,0.45,0.67,,,,,,,,,,,,,,,,,
leyland cypress trees for sale,USD,N/A,100,"1,000",High,100,0.28,1,,,,,,,,,,,,,,,,,
electric garden shears,USD,N/A,100,"1,000",High,100,0.35,1,,,,,,,,,,,,,,,,,
garden weasel cultivator,USD,N/A,100,"1,000",High,100,0.35,0.71,,,,,,,,,,,,,,,,,
cost of landscaping front yard,USD,N/A,100,"1,000",Medium,48,1.22,4,,,,,,,,,,,,,,,,,
hand held fertilizer spreader,USD,N/A,100,"1,000",High,100,0.39,1.41,,,,,,,,,,,,,,,,,
plant farms near me,USD,N/A,100,"1,000",Medium,40,,,,,,,,,,,,,,,,,,,
dewalt 20v pole saw,USD,N/A,100,"1,000",High,100,0.28,0.84,,,,,,,,,,,,,,,,,
small weeping trees for landscaping,USD,N/A,100,"1,000",High,100,2.58,9.1,,,,,,,,,,,,,,,,,
rock garden edging,USD,N/A,100,"1,000",High,100,0.46,2.5,,,,,,,,,,,,,,,,,
terrace landscape,USD,N/A,100,"1,000",Low,5,2.16,7.11,,,,,,,,,,,,,,,,,
potato rake,USD,N/A,100,"1,000",High,100,0.41,0.71,,,,,,,,,,,,,,,,,
cement curbing,USD,N/A,100,"1,000",High,100,0.55,2.81,,,,,,,,,,,,,,,,,
rolling garden cart,USD,N/A,100,"1,000",High,100,0.34,0.99,,,,,,,,,,,,,,,,,
lawn leaf vacuum,USD,N/A,100,"1,000",High,100,0.48,1.67,,,,,,,,,,,,,,,,,
collinear hoe,USD,N/A,100,"1,000",High,100,0.29,0.42,,,,,,,,,,,,,,,,,
landscape water features,USD,N/A,100,"1,000",High,100,1.5,4.52,,,,,,,,,,,,,,,,,
little tikes wheelbarrow,USD,N/A,100,"1,000",High,100,0.27,1.46,,,,,,,,,,,,,,,,,
front yard garden design,USD,N/A,100,"1,000",High,100,1.74,5,,,,,,,,,,,,,,,,,
dandelion digger,USD,N/A,100,"1,000",High,100,0.33,0.46,,,,,,,,,,,,,,,,,
hand digging tools,USD,N/A,100,"1,000",High,100,0.27,1.17,,,,,,,,,,,,,,,,,
garden drill,USD,N/A,100,"1,000",High,100,0.26,0.47,,,,,,,,,,,,,,,,,
landscaping around patio,USD,N/A,100,"1,000",Medium,46,1.99,6.9,,,,,,,,,,,,,,,,,
bald cypress trees for sale,USD,N/A,100,"1,000",High,100,0.23,0.91,,,,,,,,,,,,,,,,,
fiskars 4 claw weeder,USD,N/A,100,"1,000",High,100,0.44,0.78,,,,,,,,,,,,,,,,,
gardening and landscaping,USD,N/A,100,"1,000",Low,27,1.76,6.75,,,,,,,,,,,,,,,,,
garden auger drill bit harbor freight,USD,N/A,100,"1,000",High,100,0.33,2.44,,,,,,,,,,,,,,,,,
stihl pruning saw,USD,N/A,100,"1,000",High,100,0.46,4.18,,,,,,,,,,,,,,,,,
non motorized lawn mower,USD,N/A,100,"1,000",High,100,0.29,0.74,,,,,,,,,,,,,,,,,
ryobi battery leaf blower,USD,N/A,100,"1,000",High,100,0.33,0.7,,,,,,,,,,,,,,,,,
tropical landscape design,USD,N/A,100,"1,000",High,74,2.33,8.69,,,,,,,,,,,,,,,,,
powerful leaf blower,USD,N/A,100,"1,000",High,100,0.27,2.29,,,,,,,,,,,,,,,,,
edging spade,USD,N/A,100,"1,000",High,100,0.33,0.44,,,,,,,,,,,,,,,,,
ace hardware riding lawn mowers,USD,N/A,100,"1,000",High,100,0.27,3.5,,,,,,,,,,,,,,,,,
desert landscape front yard,USD,N/A,100,"1,000",Low,10,1.73,6,,,,,,,,,,,,,,,,,
garden tools set,USD,N/A,100,"1,000",High,100,0.41,1.76,,,,,,,,,,,,,,,,,
front lawn landscaping,USD,N/A,100,"1,000",High,75,1.75,6,,,,,,,,,,,,,,,,,
barebones hori hori,USD,N/A,100,"1,000",High,100,0.33,0.97,,,,,,,,,,,,,,,,,
greenworks 24252 cordless leaf blower,USD,N/A,100,"1,000",High,100,0.37,0.83,,,,,,,,,,,,,,,,,
big trees for sale,USD,N/A,100,"1,000",High,100,0.31,1.57,,,,,,,,,,,,,,,,,
shamrock landscaping,USD,N/A,100,"1,000",Low,16,2.3,6.89,,,,,,,,,,,,,,,,,
dewalt yard tools,USD,N/A,100,"1,000",High,100,0.24,0.67,,,,,,,,,,,,,,,,,
blackberry bushes for sale,USD,N/A,100,"1,000",High,100,0.3,0.63,,,,,,,,,,,,,,,,,
lawn landscape,USD,N/A,100,"1,000",Low,26,2.03,8.87,,,,,,,,,,,,,,,,,
easyflex no dig edging,USD,N/A,100,"1,000",High,100,0.27,0.48,,,,,,,,,,,,,,,,,
shovel for sale,USD,N/A,100,"1,000",High,100,0.4,0.64,,,,,,,,,,,,,,,,,
used lawn roller for sale near me,USD,N/A,100,"1,000",High,100,0.67,2.78,,,,,,,,,,,,,,,,,
beauty bark near me,USD,N/A,100,"1,000",High,95,1.7,13.48,,,,,,,,,,,,,,,,,
fiskars rake,USD,N/A,100,"1,000",High,100,0.32,0.52,,,,,,,,,,,,,,,,,
wheeled leaf blower,USD,N/A,100,"1,000",High,100,0.38,1.16,,,,,,,,,,,,,,,,,
garden kneeler seat,USD,N/A,100,"1,000",High,100,0.34,1,,,,,,,,,,,,,,,,,
simple backyard designs,USD,N/A,100,"1,000",High,100,0.23,3.18,,,,,,,,,,,,,,,,,
lawn roller tractor supply,USD,N/A,100,"1,000",High,100,0.33,1.33,,,,,,,,,,,,,,,,,
big tree nursery,USD,N/A,100,"1,000",Medium,53,1.06,3.3,,,,,,,,,,,,,,,,,
craftsman water hose,USD,N/A,100,"1,000",High,100,0.21,0.41,,,,,,,,,,,,,,,,,
residential lawn care,USD,N/A,100,"1,000",Medium,45,2.95,11.07,,,,,,,,,,,,,,,,,
harbor freight garden cart,USD,N/A,100,"1,000",High,100,0.3,0.62,,,,,,,,,,,,,,,,,
flower beds in front of house,USD,N/A,100,"1,000",High,97,,,,,,,,,,,,,,,,,,,
garden digging tools,USD,N/A,100,"1,000",High,100,0.35,1.29,,,,,,,,,,,,,,,,,
tropical fruit trees for sale,USD,N/A,100,"1,000",High,100,0.6,3.2,,,,,,,,,,,,,,,,,
pool landscape design,USD,N/A,100,"1,000",High,70,2.49,7.7,,,,,,,,,,,,,,,,,
fiskars stand up weeder,USD,N/A,100,"1,000",High,100,0.38,0.58,,,,,,,,,,,,,,,,,
decorative curbing,USD,N/A,100,"1,000",Medium,39,1.02,4.83,,,,,,,,,,,,,,,,,
wholesale trees near me,USD,N/A,100,"1,000",High,80,0.38,2.55,,,,,,,,,,,,,,,,,
corona garden tools,USD,N/A,100,"1,000",High,100,0.43,1,,,,,,,,,,,,,,,,,
pointed shovel,USD,N/A,100,"1,000",High,100,0.26,0.66,,,,,,,,,,,,,,,,,
jose landscaping,USD,N/A,100,"1,000",Low,24,2.22,5.76,,,,,,,,,,,,,,,,,
easyflex edging,USD,N/A,100,"1,000",High,100,0.29,0.54,,,,,,,,,,,,,,,,,
sidewalk landscaping,USD,N/A,100,"1,000",Medium,39,1.52,4.6,,,,,,,,,,,,,,,,,
childrens gardening set,USD,N/A,100,"1,000",High,100,0.36,1.14,,,,,,,,,,,,,,,,,
felco pruning shears,USD,N/A,100,"1,000",High,100,0.57,1.2,,,,,,,,,,,,,,,,,
backyard landscaping cost,USD,N/A,100,"1,000",High,78,1.06,4.2,,,,,,,,,,,,,,,,,
lurvey landscape,USD,N/A,100,"1,000",Low,4,1.64,10.3,,,,,,,,,,,,,,,,,
tropical plant nursery,USD,N/A,100,"1,000",High,100,1.14,2.7,,,,,,,,,,,,,,,,,
backyard landscaping near me,USD,N/A,100,"1,000",High,72,2.33,6.66,,,,,,,,,,,,,,,,,
gas leaf blower sale,USD,N/A,100,"1,000",High,100,0.38,1.97,,,,,,,,,,,,,,,,,
ratchet pruners,USD,N/A,100,"1,000",High,100,0.28,0.83,,,,,,,,,,,,,,,,,
nurseries near my location,USD,N/A,100,"1,000",Low,3,,,,,,,,,,,,,,,,,,,
the claw garden tool,USD,N/A,100,"1,000",High,100,0.32,1.01,,,,,,,,,,,,,,,,,
hand grass cutter,USD,N/A,100,"1,000",High,100,0.32,2.54,,,,,,,,,,,,,,,,,
folding pruning saw,USD,N/A,100,"1,000",High,100,0.37,0.71,,,,,,,,,,,,,,,,,
best landscaping companies near me,USD,N/A,100,"1,000",Medium,54,2.35,8.63,,,,,,,,,,,,,,,,,
low maintenance yard,USD,N/A,100,"1,000",High,99,2.18,7.23,,,,,,,,,,,,,,,,,
front yard retaining wall,USD,N/A,100,"1,000",Low,21,2.51,10,,,,,,,,,,,,,,,,,
fast growing trees for sale,USD,N/A,100,"1,000",High,100,0.28,1.58,,,,,,,,,,,,,,,,,
garden sickle,USD,N/A,100,"1,000",High,100,0.29,0.49,,,,,,,,,,,,,,,,,
toddler wheelbarrow,USD,N/A,100,"1,000",High,100,0.24,0.5,,,,,,,,,,,,,,,,,
brown river rock,USD,N/A,100,"1,000",High,100,0.57,3.64,,,,,,,,,,,,,,,,,
nursery and garden center,USD,N/A,100,"1,000",Low,10,0.85,4.27,,,,,,,,,,,,,,,,,
best deals on riding lawn mowers,USD,N/A,100,"1,000",High,100,0.44,3.15,,,,,,,,,,,,,,,,,
steel lawn roller,USD,N/A,100,"1,000",High,100,0.29,0.71,,,,,,,,,,,,,,,,,
spade garden tool,USD,N/A,100,"1,000",High,100,0.45,2,,,,,,,,,,,,,,,,,
gardening and landscaping near me,USD,N/A,100,"1,000",High,87,1.53,7.59,,,,,,,,,,,,,,,,,
best long handled weeding tools,USD,N/A,100,"1,000",High,99,0.25,1.85,,,,,,,,,,,,,,,,,
wheelbarrow near me,USD,N/A,100,"1,000",High,100,0.27,0.76,,,,,,,,,,,,,,,,,
ramirez landscaping,USD,N/A,100,"1,000",Low,23,1.93,5.36,,,,,,,,,,,,,,,,,
holly bushes for sale,USD,N/A,100,"1,000",High,100,0.33,0.99,,,,,,,,,,,,,,,,,
best rear tine tiller,USD,N/A,100,"1,000",High,100,0.1,0.54,,,,,,,,,,,,,,,,,
long handled grass shears,USD,N/A,100,"1,000",High,100,0.17,0.54,,,,,,,,,,,,,,,,,
no grass front yard,USD,N/A,100,"1,000",Low,23,,,,,,,,,,,,,,,,,,,
garden weasel lowes,USD,N/A,100,"1,000",High,100,0.41,0.92,,,,,,,,,,,,,,,,,
sassafras tree for sale,USD,N/A,100,"1,000",High,100,0.22,0.91,,,,,,,,,,,,,,,,,
backyard pool landscaping,USD,N/A,100,"1,000",High,100,2.06,8.11,,,,,,,,,,,,,,,,,
magnolia landscaping,USD,N/A,100,"1,000",Low,24,2.04,7.62,,,,,,,,,,,,,,,,,
long reach pruner,USD,N/A,100,"1,000",High,100,0.29,1.61,,,,,,,,,,,,,,,,,
nurseries and greenhouses near me,USD,N/A,100,"1,000",Medium,42,1.02,3.44,,,,,,,,,,,,,,,,,
dwarf conifers for landscaping,USD,N/A,100,"1,000",High,100,1.89,5.26,,,,,,,,,,,,,,,,,
terremoto landscape,USD,N/A,100,"1,000",Low,1,2.14,6.61,,,,,,,,,,,,,,,,,
pruning shears home depot,USD,N/A,100,"1,000",High,100,0.47,1.42,,,,,,,,,,,,,,,,,
cheap trees for sale,USD,N/A,100,"1,000",High,100,0.31,1.51,,,,,,,,,,,,,,,,,
small garden shovel,USD,N/A,100,"1,000",High,100,0.34,0.46,,,,,,,,,,,,,,,,,
accent landscaping,USD,N/A,100,"1,000",Low,15,0.92,4.05,,,,,,,,,,,,,,,,,
garden designers,USD,N/A,100,"1,000",Low,19,1.34,4.17,,,,,,,,,,,,,,,,,
digging tools for hard ground,USD,N/A,100,"1,000",High,100,0.29,0.87,,,,,,,,,,,,,,,,,
dewit garden tools,USD,N/A,100,"1,000",High,100,0.37,1.29,,,,,,,,,,,,,,,,,
heavy duty garden cart,USD,N/A,100,"1,000",High,100,0.33,4.62,,,,,,,,,,,,,,,,,
galaxy landscape,USD,N/A,100,"1,000",Low,8,1.42,3.64,,,,,,,,,,,,,,,,,
john's landscaping,USD,N/A,100,"1,000",Low,14,2,5.34,,,,,,,,,,,,,,,,,
a landscape,USD,N/A,100,"1,000",Low,6,2.53,6.58,,,,,,,,,,,,,,,,,
perfect landscaping,USD,N/A,100,"1,000",Low,9,1.98,7.27,,,,,,,,,,,,,,,,,
best rake,USD,N/A,100,"1,000",High,100,0.12,0.5,,,,,,,,,,,,,,,,,
serene landscape,USD,N/A,100,"1,000",Low,7,1.83,5.55,,,,,,,,,,,,,,,,,
orchid growers,USD,N/A,100,"1,000",Medium,50,0.32,1.91,,,,,,,,,,,,,,,,,
garden carts for sale,USD,N/A,100,"1,000",High,100,0.35,2.09,,,,,,,,,,,,,,,,,
felco loppers,USD,N/A,100,"1,000",High,100,0.42,0.96,,,,,,,,,,,,,,,,,
white oak trees for sale,USD,N/A,100,"1,000",High,100,0.22,0.85,,,,,,,,,,,,,,,,,
kids backpack leaf blower,USD,N/A,100,"1,000",High,100,0.26,1.56,,,,,,,,,,,,,,,,,
cambridge center roof garden,USD,N/A,100,"1,000",Low,1,3.92,11.15,,,,,,,,,,,,,,,,,
hard landscaping,USD,N/A,100,"1,000",Low,23,1.93,5,,,,,,,,,,,,,,,,,
landscape yard near me,USD,N/A,100,"1,000",Low,14,2.27,8.08,,,,,,,,,,,,,,,,,
plumeria tree for sale,USD,N/A,100,"1,000",High,100,0.2,1.12,,,,,,,,,,,,,,,,,
safari landscape,USD,N/A,100,"1,000",Low,8,1.6,5.3,,,,,,,,,,,,,,,,,
ratchet loppers,USD,N/A,100,"1,000",High,100,0.17,0.73,,,,,,,,,,,,,,,,,
toro gas leaf blower,USD,N/A,100,"1,000",High,100,0.34,1.25,,,,,,,,,,,,,,,,,
hand held hedge trimmer,USD,N/A,100,"1,000",High,100,0.4,1.07,,,,,,,,,,,,,,,,,
fruit nursery near me,USD,N/A,100,"1,000",Low,26,1.55,4.43,,,,,,,,,,,,,,,,,
soil rake,USD,N/A,100,"1,000",High,100,0.36,2.59,,,,,,,,,,,,,,,,,
ars pruners,USD,N/A,100,"1,000",High,100,0.53,1.19,,,,,,,,,,,,,,,,,
pruning shears lowes,USD,N/A,100,"1,000",High,100,0.27,0.87,,,,,,,,,,,,,,,,,
worx yard tools,USD,N/A,100,"1,000",High,100,0.66,7.67,,,,,,,,,,,,,,,,,
crape myrtle trees for sale near me,USD,N/A,100,"1,000",High,100,0.73,2.58,,,,,,,,,,,,,,,,,
cordless tiller,USD,N/A,100,"1,000",High,100,0.2,0.74,,,,,,,,,,,,,,,,,
bernard trainor,USD,N/A,100,"1,000",Low,2,0.4,2.81,,,,,,,,,,,,,,,,,
garden tool sharpening near me,USD,N/A,100,"1,000",High,91,0.34,3.6,,,,,,,,,,,,,,,,,
hand grass trimmer,USD,N/A,100,"1,000",High,100,0.34,0.62,,,,,,,,,,,,,,,,,
rose pruners,USD,N/A,100,"1,000",High,100,0.4,0.9,,,,,,,,,,,,,,,,,
best commercial backpack leaf blower,USD,N/A,100,"1,000",High,100,0.24,1.2,,,,,,,,,,,,,,,,,
cordless leaf blower with battery and charger,USD,N/A,100,"1,000",High,100,0.38,3.15,,,,,,,,,,,,,,,,,
a&a landscaping,USD,N/A,100,"1,000",Low,10,2.02,7.93,,,,,,,,,,,,,,,,,
deck landscaping,USD,N/A,100,"1,000",High,100,2.02,5.25,,,,,,,,,,,,,,,,,
catalpa tree for sale,USD,N/A,100,"1,000",High,100,0.2,0.83,,,,,,,,,,,,,,,,,
most powerful electric leaf blower,USD,N/A,100,"1,000",High,100,0.21,1.27,,,,,,,,,,,,,,,,,
best leaf blowers 2019,USD,N/A,100,"1,000",High,100,0.18,0.51,,,,,,,,,,,,,,,,,
dewalt garden tools,USD,N/A,100,"1,000",High,100,0.27,0.65,,,,,,,,,,,,,,,,,
red lava rock lowes,USD,N/A,100,"1,000",High,100,0.29,0.92,,,,,,,,,,,,,,,,,
true temper rake,USD,N/A,100,"1,000",High,100,0.29,0.65,,,,,,,,,,,,,,,,,
oak trees for sale near me,USD,N/A,100,"1,000",High,89,0.35,3.46,,,,,,,,,,,,,,,,,
best pruning saw,USD,N/A,100,"1,000",High,100,0.12,0.73,,,,,,,,,,,,,,,,,
hand fertilizer spreader,USD,N/A,100,"1,000",High,100,0.39,1.36,,,,,,,,,,,,,,,,,
residential landscape architecture,USD,N/A,100,"1,000",High,74,2.76,7.81,,,,,,,,,,,,,,,,,
ryobi lawn edger,USD,N/A,100,"1,000",High,100,0.25,0.52,,,,,,,,,,,,,,,,,
cruz landscaping,USD,N/A,100,"1,000",Low,19,2.02,5.76,,,,,,,,,,,,,,,,,
craftsman electric leaf blower,USD,N/A,100,"1,000",High,100,0.66,1.07,,,,,,,,,,,,,,,,,
environmental landscape,USD,N/A,100,"1,000",Low,13,2.09,6.98,,,,,,,,,,,,,,,,,
grass scissors,USD,N/A,100,"1,000",High,100,0.36,0.43,,,,,,,,,,,,,,,,,
anvil pruners,USD,N/A,100,"1,000",High,100,0.4,0.84,,,,,,,,,,,,,,,,,
raspberry bushes for sale,USD,N/A,100,"1,000",High,100,0.28,0.57,,,,,,,,,,,,,,,,,
